terminal id,9376c986-ca66-4d2c-8639-b2894486f504,,,,,,,
1/21/2018 11:48,28.01,44.4,3.89,0,0,0,0,0
1/21/2018 12:03,32.86,36.6,3.9,0,0,0,0,0
1/21/2018 12:17,34.78,31.2,3.9,0,0,0,0,0
1/21/2018 12:32,33.88,31.42,3.9,0,0,0,0,0
1/21/2018 12:47,33.71,31.51,3.9,0,0,0,0,0
1/21/2018 13:16,35.19,31.24,3.9,0,0,0,0,0
1/21/2018 13:46,29.77,36.66,3.9,0,0,0,0,0
1/21/2018 14:30,30.88,42.76,3.9,0,0,0,0,0
1/21/2018 14:45,29.15,46,3.9,0,0,0,0,0
1/21/2018 15:29,28.46,44.38,3.9,0,0,0,0,0
1/21/2018 15:44,26.93,48.66,3.9,0,0,0,0,0
1/21/2018 15:58,24.8,58.03,3.9,0,0,0,0,0
1/21/2018 16:13,23.39,61.57,3.9,0,0,0,0,0
1/21/2018 16:27,22.72,63.84,3.9,0,0,0,0,0
1/21/2018 16:42,22.38,65.24,3.9,0,0,0,0,0
1/21/2018 16:57,22.08,63.79,3.89,0,0,0,0,0
1/21/2018 17:12,22.06,64.52,3.89,0,0,0,0,0
1/21/2018 17:26,22.11,66.58,3.89,0,0,0,0,0
1/21/2018 17:41,21.58,69.37,3.89,0,0,0,0,0
1/21/2018 17:56,21.64,70.48,3.89,0,0,0,0,0
1/21/2018 18:10,20.71,73.34,3.89,0,0,0,0,0
1/21/2018 18:25,20.81,69.57,3.89,0,0,0,0,0
1/21/2018 18:40,20.9,70.23,3.89,0,0,0,0,0
1/21/2018 18:54,20.67,67.51,3.88,0,0,0,0,0
1/21/2018 19:09,20.7,67.97,3.88,0,0,0,0,0
1/21/2018 19:24,20.37,70.61,3.88,0,0,0,0,0
1/21/2018 19:38,20.52,71.85,3.88,0,0,0,0,0
1/21/2018 19:53,20.36,73.74,3.88,0,0,0,0,0
1/21/2018 20:08,20.06,74.66,3.88,0,0,0,0,0
1/21/2018 20:23,20.06,75.52,3.88,0,0,0,0,0
1/21/2018 20:37,20.53,70.47,3.88,0,0,0,0,0
1/21/2018 20:52,20.58,71.26,3.88,0,0,0,0,0
1/21/2018 21:07,21,70.89,3.88,0,0,0,0,0
1/21/2018 21:21,20.91,70.65,3.88,0,0,0,0,0
1/21/2018 21:36,20.73,71.23,3.88,0,0,0,0,0
1/21/2018 21:51,20.69,72.71,3.87,0,0,0,0,0
1/21/2018 22:05,20.78,73.63,3.87,0,0,0,0,0
1/21/2018 22:20,20.68,74.62,3.87,0,0,0,0,0
1/21/2018 22:35,20.32,75.78,3.87,0,0,0,0,0
1/21/2018 22:49,20.26,74.62,3.87,0,0,0,0,0
1/21/2018 23:04,20.14,74.62,3.87,0,0,0,0,0
1/21/2018 23:19,20.08,74.98,3.87,0,0,0,0,0
1/21/2018 23:34,19.9,76.97,3.87,0,0,0,0,0
1/21/2018 23:48,19.98,77.07,3.87,0,0,0,0,0
1/22/2018 0:03,19.9,78.6,3.86,0,0,0,0,0
1/22/2018 0:18,19.1,82.35,3.86,0,0,0,0,0
1/22/2018 0:32,18.74,83.05,3.86,0,0,0,0,0
1/22/2018 0:47,18.66,82.99,3.86,0,0,0,0,0
1/22/2018 1:02,18.59,83.62,3.86,0,0,0,0,0
1/22/2018 1:16,18.4,84.66,3.86,0,0,0,0,0
1/22/2018 1:31,18.5,85.76,3.86,0,0,0,0,0
1/22/2018 1:46,18.69,84.97,3.86,0,0,0,0,0
1/22/2018 2:00,18.28,85.95,3.86,0,0,0,0,0
1/22/2018 2:15,18.02,86.52,3.86,0,0,0,0,0
1/22/2018 2:30,17.75,86.17,3.86,0,0,0,0,0
1/22/2018 2:45,17.81,87.24,3.86,0,0,0,0,0
1/22/2018 2:59,18.17,87.09,3.86,0,0,0,0,0
1/22/2018 3:14,17.72,90.46,3.86,0,0,0,0,0
1/22/2018 3:43,17.02,91.98,3.86,0,0,0,0,0
1/22/2018 3:58,16.88,92.21,3.86,0,0,0,0,0
1/22/2018 4:13,17.32,93.9,3.86,0,0,0,0,0
1/22/2018 4:28,17.5,89.78,3.85,0,0,0,0,0
1/22/2018 4:43,17.78,87.18,3.85,0,0,0,0,0
1/22/2018 4:57,18.68,83.04,3.85,0,0,0,0,0
1/22/2018 5:12,20.01,79.1,3.85,0,0,0,0,0
1/22/2018 5:27,23.13,71.65,3.86,0,0,0,0,0
1/22/2018 5:41,25.31,65.44,3.86,0,0,0,0,0
1/22/2018 5:56,26.17,59.89,3.86,0,0,0,0,0
1/22/2018 6:11,25.24,62.11,3.87,0,0,0,0,0
1/22/2018 6:26,27.52,54.3,3.88,0,0,0,0,0
1/22/2018 6:40,26.42,57.15,3.88,0,0,0,0,0
1/22/2018 6:55,23.84,64.23,3.88,0,0,0,0,0
1/22/2018 7:10,26.22,58.24,3.88,0,0,0,0,0
1/22/2018 7:25,28.32,50.95,3.89,0,0,0,0,0
1/22/2018 7:39,28.87,47.42,3.88,0,0,0,0,0
1/22/2018 7:54,27.1,53.35,3.88,0,0,0,0,0
1/22/2018 8:09,28.76,44.42,3.88,0,0,0,0,0
1/22/2018 8:38,29.4,41.96,3.89,0,0,0,0,0
1/22/2018 8:53,29.88,41.02,3.89,0,0,0,0,0
1/22/2018 9:08,29.58,41.53,3.89,0,0,0,0,0
1/22/2018 9:22,29.92,41.57,3.89,0,0,0,0,0
1/22/2018 9:37,30.92,40.44,3.89,0,0,0,0,0
1/22/2018 9:52,32.52,36.71,3.89,0,0,0,0,0
1/22/2018 10:07,31.59,37.92,3.89,0,0,0,0,0
1/22/2018 10:21,27.65,48.85,3.89,0,0,0,0,0
1/22/2018 10:36,31.23,38.12,3.89,0,0,0,0,0
1/22/2018 10:51,34.54,32.84,3.9,0,0,0,0,0
1/22/2018 11:06,34.01,30.89,3.9,0,0,0,0,0
1/22/2018 11:20,32.66,33.11,3.9,0,0,0,0,0
1/22/2018 11:35,36.23,26.48,3.9,0,0,0,0,0
1/22/2018 11:50,31.62,33.3,3.9,0,0,0,0,0
1/22/2018 12:04,29.79,37.5,3.9,0,0,0,0,0
1/22/2018 12:19,28.14,41.89,3.9,0,0,0,0,0
1/22/2018 12:34,23.49,63.7,3.9,0,0,0,0,0
1/22/2018 12:48,25.48,54.49,3.9,0,0,0,0,0
1/22/2018 13:18,25.14,57,3.91,0,0,0,0,0
1/22/2018 13:33,25.87,52.71,3.9,0,0,0,0,0
1/22/2018 13:47,23.14,67.66,3.9,0,0,0,0,0
1/22/2018 14:02,19.84,85.04,3.9,0,0,0,0,0
1/22/2018 14:16,19.02,91.25,3.89,0,0,0,0,0
1/22/2018 14:31,18.27,93.25,3.89,0,0,0,0,0
1/22/2018 14:46,18.55,93.09,3.89,0,0,0,0,0
1/22/2018 15:00,19.15,91.88,3.89,0,0,0,0,0
1/22/2018 15:15,19.44,91.73,3.89,0,0,0,0,0
1/22/2018 15:30,19.54,86,3.89,0,0,0,0,0
1/22/2018 15:45,19.76,85.13,3.89,0,0,0,0,0
1/22/2018 15:59,19.66,85.52,3.88,0,0,0,0,0
1/22/2018 16:29,20.26,82.13,3.88,0,0,0,0,0
1/22/2018 16:43,20.68,77.14,3.88,0,0,0,0,0
1/22/2018 16:58,21.15,71.61,3.88,0,0,0,0,0
1/22/2018 17:13,21.37,71.63,3.88,0,0,0,0,0
1/22/2018 17:28,21.03,79.83,3.88,0,0,0,0,0
1/22/2018 17:42,21.14,77.5,3.88,0,0,0,0,0
1/22/2018 17:57,20.72,82.34,3.88,0,0,0,0,0
1/22/2018 18:12,20.48,80.31,3.88,0,0,0,0,0
1/22/2018 18:26,20.85,77.65,3.88,0,0,0,0,0
1/22/2018 18:56,20.56,80.87,3.88,0,0,0,0,0
1/22/2018 19:11,20.63,80.63,3.87,0,0,0,0,0
1/22/2018 19:25,20.4,83.27,3.87,0,0,0,0,0
1/22/2018 19:40,20.11,84.86,3.87,0,0,0,0,0
1/22/2018 19:55,20.1,83.11,3.87,0,0,0,0,0
1/22/2018 20:09,19.99,87.61,3.87,0,0,0,0,0
1/22/2018 20:24,19.79,82.89,3.87,0,0,0,0,0
1/22/2018 20:39,20.24,79.87,3.87,0,0,0,0,0
1/22/2018 20:53,20.4,78.31,3.87,0,0,0,0,0
1/22/2018 21:08,20.5,77.1,3.87,0,0,0,0,0
1/22/2018 21:23,20.32,77.01,3.87,0,0,0,0,0
1/22/2018 21:38,20.13,76.92,3.86,0,0,0,0,0
1/22/2018 21:52,20.2,75.22,3.86,0,0,0,0,0
1/22/2018 22:07,20,77.68,3.86,0,0,0,0,0
1/22/2018 22:21,19.55,79.88,3.86,0,0,0,0,0
1/22/2018 22:36,20.37,71.27,3.86,0,0,0,0,0
1/22/2018 22:51,20.75,69.53,3.86,0,0,0,0,0
1/22/2018 23:06,20.67,68.3,3.86,0,0,0,0,0
1/22/2018 23:20,20.01,73.1,3.86,0,0,0,0,0
1/22/2018 23:35,20.23,71.66,3.86,0,0,0,0,0
1/22/2018 23:50,19.8,76.77,3.86,0,0,0,0,0
1/23/2018 0:04,20.32,73.65,3.86,0,0,0,0,0
1/23/2018 0:19,20.03,77.37,3.86,0,0,0,0,0
1/23/2018 0:34,19.8,77.25,3.86,0,0,0,0,0
1/23/2018 0:48,19.82,75.31,3.86,0,0,0,0,0
1/23/2018 1:03,19.05,78.87,3.86,0,0,0,0,0
1/23/2018 1:18,19,76.74,3.86,0,0,0,0,0
1/23/2018 1:32,18.42,79.69,3.85,0,0,0,0,0
1/23/2018 1:47,18.83,75.93,3.86,0,0,0,0,0
1/23/2018 2:02,18.55,78.14,3.85,0,0,0,0,0
1/23/2018 2:16,18.3,81.45,3.85,0,0,0,0,0
1/23/2018 5:43,21.42,76.33,3.85,0,0,0,0,0
1/23/2018 5:57,21.61,74.86,3.85,0,0,0,0,0
1/23/2018 6:12,22.6,72.03,3.86,0,0,0,0,0
1/23/2018 6:27,26.78,57.39,3.87,0,0,0,0,0
1/23/2018 6:42,25.78,59.98,3.88,0,0,0,0,0
1/23/2018 7:11,25.84,59.29,3.88,0,0,0,0,0
1/23/2018 7:26,27.86,52.85,3.88,0,0,0,0,0
1/23/2018 7:41,27.93,53.43,3.88,0,0,0,0,0
1/23/2018 8:10,27.26,54.55,3.89,0,0,0,0,0
1/23/2018 8:25,27.04,54.04,3.88,0,0,0,0,0
1/23/2018 8:54,28,48.43,3.88,0,0,0,0,0
1/23/2018 9:39,27.15,47.74,3.88,0,0,0,0,0
1/23/2018 9:53,26.12,52.23,3.88,0,0,0,0,0
1/23/2018 10:08,26.34,52.33,3.89,0,0,0,0,0
1/23/2018 10:37,28.73,43.91,3.89,0,0,0,0,0
1/23/2018 10:52,31.88,41.92,3.89,0,0,0,0,0
1/23/2018 11:22,32.74,38.24,3.89,0,0,0,0,0
1/23/2018 11:36,29.42,42.77,3.89,0,0,0,0,0
1/23/2018 12:06,31.13,38.08,3.9,0,0,0,0,0
1/23/2018 12:21,31.05,37.16,3.9,0,0,0,0,0
1/23/2018 12:35,32.2,32.21,3.9,0,0,0,0,0
1/23/2018 12:50,31.18,35.67,3.9,0,0,0,0,0
1/23/2018 13:05,28.92,33.99,3.9,0,0,0,0,0
1/23/2018 13:34,24.69,48.8,3.9,0,0,0,0,0
1/23/2018 13:49,23.9,53.58,3.9,0,0,0,0,0
1/23/2018 14:03,22.94,61.74,3.9,0,0,0,0,0
1/23/2018 14:18,20.18,84.62,3.9,0,0,0,0,0
1/23/2018 14:32,19.36,87.03,3.89,0,0,0,0,0
1/23/2018 14:47,19.46,87.27,3.89,0,0,0,0,0
1/23/2018 15:02,19.65,82.91,3.89,0,0,0,0,0
1/23/2018 15:31,18.36,87.95,3.89,0,0,0,0,0
1/23/2018 15:46,17.75,89.14,3.89,0,0,0,0,0
1/23/2018 16:00,17.63,89.18,3.89,0,0,0,0,0
1/23/2018 16:15,17.94,86.57,3.88,0,0,0,0,0
1/23/2018 16:30,18.18,84.07,3.88,0,0,0,0,0
1/23/2018 16:44,18.08,84.17,3.88,0,0,0,0,0
1/23/2018 16:59,18.08,84.78,3.88,0,0,0,0,0
1/23/2018 17:14,18.1,88.88,3.88,0,0,0,0,0
1/23/2018 17:29,18.22,87.62,3.88,0,0,0,0,0
1/23/2018 17:43,18.45,83.98,3.88,0,0,0,0,0
1/23/2018 17:58,18.66,82.23,3.88,0,0,0,0,0
1/23/2018 18:13,18.72,82.15,3.88,0,0,0,0,0
1/23/2018 18:57,18.91,79.43,3.87,0,0,0,0,0
1/23/2018 19:12,18.84,87.03,3.87,0,0,0,0,0
1/23/2018 19:26,18.52,89.26,3.87,0,0,0,0,0
1/23/2018 19:41,18.44,89.36,3.87,0,0,0,0,0
1/23/2018 19:56,18.4,89.7,3.87,0,0,0,0,0
1/23/2018 20:10,18.36,89.13,3.87,0,0,0,0,0
1/23/2018 20:25,18.33,90.71,3.87,0,0,0,0,0
1/23/2018 20:40,18.23,90.31,3.87,0,0,0,0,0
1/23/2018 20:55,18.21,90.96,3.86,0,0,0,0,0
1/23/2018 21:09,18.24,91.74,3.86,0,0,0,0,0
1/23/2018 21:24,18.18,91.89,3.86,0,0,0,0,0
1/24/2018 7:28,21.43,79,3.85,0,0,0,0,0
1/24/2018 7:43,21.34,79.14,3.85,0,0,0,0,0
1/24/2018 8:27,22.4,74.57,3.86,0,0,0,0,0
1/24/2018 8:56,25.52,62.57,3.88,0,0,0,0,0
1/24/2018 9:11,26.73,58.32,3.88,0,0,0,0,0
1/24/2018 9:55,27.94,49.5,3.88,0,0,0,0,0
1/24/2018 10:10,29.15,46.16,3.88,0,0,0,0,0
1/24/2018 10:25,28.07,46.66,3.88,0,0,0,0,0
1/24/2018 10:40,29.85,45.78,3.88,0,0,0,0,0
1/24/2018 10:55,29.86,46.35,3.89,0,0,0,0,0
1/24/2018 11:09,29.58,46.38,3.9,0,0,0,0,0
1/24/2018 11:24,29.16,46.13,3.89,0,0,0,0,0
1/24/2018 11:39,29.51,43.9,3.89,0,0,0,0,0
1/24/2018 11:53,29.28,40.17,3.89,0,0,0,0,0
1/24/2018 12:08,30.38,41.17,3.89,0,0,0,0,0
1/24/2018 12:23,30.77,39.77,3.89,0,0,0,0,0
1/24/2018 13:07,29.02,42.08,3.89,0,0,0,0,0
1/24/2018 13:22,30.91,40.72,3.9,0,0,0,0,0
1/24/2018 13:36,27.36,51.79,3.9,0,0,0,0,0
1/24/2018 13:51,26.48,54.38,3.9,0,0,0,0,0
1/24/2018 14:20,26.16,55.37,3.9,0,0,0,0,0
1/24/2018 14:35,25.5,59.66,3.9,0,0,0,0,0
1/24/2018 14:50,24.23,59.38,3.9,0,0,0,0,0
1/24/2018 15:04,24.34,60.03,3.89,0,0,0,0,0
1/24/2018 15:19,24.46,57.82,3.89,0,0,0,0,0
1/24/2018 15:34,23.85,60.5,3.89,0,0,0,0,0
1/24/2018 15:48,23.37,62.05,3.89,0,0,0,0,0
1/24/2018 16:03,23.15,62.19,3.89,0,0,0,0,0
1/24/2018 16:18,22.92,63.75,3.89,0,0,0,0,0
1/24/2018 16:32,22.54,66.14,3.89,0,0,0,0,0
1/24/2018 16:47,22.24,67.79,3.89,0,0,0,0,0
1/24/2018 17:02,21.96,68.45,3.88,0,0,0,0,0
1/24/2018 17:16,21.58,71,3.88,0,0,0,0,0
1/24/2018 17:31,21.64,68.54,3.88,0,0,0,0,0
1/24/2018 17:46,21.74,69.18,3.88,0,0,0,0,0
1/24/2018 18:00,21.5,69.64,3.88,0,0,0,0,0
1/24/2018 18:15,21.2,72.62,3.88,0,0,0,0,0
1/24/2018 18:30,20.99,74.6,3.88,0,0,0,0,0
1/24/2018 18:45,21,74.08,3.88,0,0,0,0,0
1/24/2018 18:59,21.1,74.37,3.88,0,0,0,0,0
1/24/2018 19:14,21.16,74.74,3.88,0,0,0,0,0
1/24/2018 19:29,20.83,76.58,3.87,0,0,0,0,0
1/24/2018 19:43,20.66,77.48,3.87,0,0,0,0,0
1/24/2018 19:58,20.5,77.52,3.87,0,0,0,0,0
1/24/2018 20:13,20.24,78.83,3.87,0,0,0,0,0
1/24/2018 20:27,19.88,80.39,3.87,0,0,0,0,0
1/24/2018 20:42,19.66,80.81,3.87,0,0,0,0,0
1/24/2018 20:57,19.63,80.77,3.87,0,0,0,0,0
1/24/2018 21:11,19.51,80.8,3.87,0,0,0,0,0
1/24/2018 21:26,19.18,82.35,3.87,0,0,0,0,0
1/24/2018 21:41,18.82,83.67,3.86,0,0,0,0,0
1/24/2018 21:55,18.5,85.18,3.86,0,0,0,0,0
1/24/2018 22:25,19.51,80.21,3.86,0,0,0,0,0
1/24/2018 22:40,19.49,79.35,3.86,0,0,0,0,0
1/24/2018 22:54,19.34,79.42,3.86,0,0,0,0,0
1/24/2018 23:09,19.07,79.85,3.86,0,0,0,0,0
1/24/2018 23:24,19.1,80.04,3.86,0,0,0,0,0
1/24/2018 23:38,18.95,81.03,3.86,0,0,0,0,0
1/24/2018 23:53,18.86,81.34,3.86,0,0,0,0,0
1/25/2018 0:08,18.34,84.01,3.86,0,0,0,0,0
1/25/2018 0:22,18.39,83.62,3.86,0,0,0,0,0
1/25/2018 0:37,18.59,82.84,3.86,0,0,0,0,0
1/25/2018 0:52,18.54,82.66,3.86,0,0,0,0,0
1/25/2018 1:06,18.78,81.28,3.86,0,0,0,0,0
1/25/2018 1:21,18.67,81.73,3.86,0,0,0,0,0
1/25/2018 1:36,18.57,82.36,3.86,0,0,0,0,0
1/25/2018 1:51,18.37,82.95,3.86,0,0,0,0,0
1/25/2018 2:05,18.08,84.39,3.85,0,0,0,0,0
1/25/2018 2:20,18.25,84.09,3.85,0,0,0,0,0
1/25/2018 5:17,19.64,79.69,3.85,0,0,0,0,0
1/25/2018 5:31,22.35,69.03,3.85,0,0,0,0,0
1/25/2018 5:46,23.2,66.46,3.86,0,0,0,0,0
1/25/2018 6:01,24.23,62.45,3.86,0,0,0,0,0
1/25/2018 6:31,26.41,54.49,3.87,0,0,0,0,0
1/25/2018 6:45,26.9,54.09,3.88,0,0,0,0,0
1/25/2018 7:00,28.01,50.81,3.88,0,0,0,0,0
1/25/2018 7:15,27.12,54.12,3.88,0,0,0,0,0
1/25/2018 7:44,28.43,49.86,3.88,0,0,0,0,0
1/25/2018 7:59,28.48,48.49,3.88,0,0,0,0,0
1/25/2018 8:14,29,46.98,3.88,0,0,0,0,0
1/25/2018 8:29,31.14,42.42,3.88,0,0,0,0,0
1/25/2018 8:43,30.54,42.32,3.88,0,0,0,0,0
1/25/2018 8:58,30.64,43.35,3.88,0,0,0,0,0
1/25/2018 9:13,30.68,42.61,3.88,0,0,0,0,0
1/25/2018 9:28,31.29,42.26,3.88,0,0,0,0,0
1/25/2018 9:42,31.26,42.26,3.88,0,0,0,0,0
1/25/2018 9:57,29.6,46.12,3.89,0,0,0,0,0
1/25/2018 10:12,28.22,49.47,3.89,0,0,0,0,0
1/25/2018 10:26,30.41,42.98,3.89,0,0,0,0,0
1/25/2018 10:41,30.57,43.74,3.89,0,0,0,0,0
1/25/2018 10:56,29.66,44.25,3.89,0,0,0,0,0
1/25/2018 11:11,28.69,46.27,3.89,0,0,0,0,0
1/25/2018 11:25,27.43,49.25,3.89,0,0,0,0,0
1/25/2018 11:40,27.1,48.94,3.89,0,0,0,0,0
1/25/2018 12:09,27.62,49.37,3.89,0,0,0,0,0
1/25/2018 12:24,26.01,53.01,3.89,0,0,0,0,0
1/25/2018 12:39,25.78,52.95,3.89,0,0,0,0,0
1/25/2018 12:54,26.34,52.1,3.89,0,0,0,0,0
1/25/2018 13:08,26.89,50.44,3.89,0,0,0,0,0
1/25/2018 13:38,29.8,43.46,3.9,0,0,0,0,0
1/25/2018 13:53,29.88,41.91,3.9,0,0,0,0,0
1/25/2018 14:22,27.44,47.18,3.9,0,0,0,0,0
1/25/2018 14:36,28.02,47.71,3.9,0,0,0,0,0
1/25/2018 14:51,27.86,44.91,3.9,0,0,0,0,0
1/25/2018 15:06,26.41,56.34,3.9,0,0,0,0,0
1/25/2018 15:20,25.09,62.47,3.9,0,0,0,0,0
1/25/2018 15:35,24.5,65.66,3.89,0,0,0,0,0
1/25/2018 15:50,23.85,66.02,3.89,0,0,0,0,0
1/25/2018 16:04,21.44,80.96,3.89,0,0,0,0,0
1/25/2018 16:19,20.7,83.47,3.89,0,0,0,0,0
1/25/2018 16:34,20.78,87.27,3.89,0,0,0,0,0
1/25/2018 16:48,21.15,80.4,3.88,0,0,0,0,0
1/25/2018 17:03,21.24,81.17,3.88,0,0,0,0,0
1/25/2018 17:18,21.06,76.87,3.88,0,0,0,0,0
1/25/2018 17:32,20.62,78.12,3.88,0,0,0,0,0
1/25/2018 17:47,20.07,83.35,3.88,0,0,0,0,0
1/25/2018 18:02,19.7,84.91,3.88,0,0,0,0,0
1/25/2018 18:16,19.48,86.06,3.88,0,0,0,0,0
1/25/2018 18:31,19.27,86.04,3.88,0,0,0,0,0
1/25/2018 18:46,19.14,86.59,3.88,0,0,0,0,0
1/25/2018 19:01,18.98,88.02,3.88,0,0,0,0,0
1/25/2018 19:15,18.68,88.73,3.87,0,0,0,0,0
1/25/2018 19:30,18.49,89.02,3.87,0,0,0,0,0
1/25/2018 19:45,18.34,89.69,3.87,0,0,0,0,0
1/25/2018 19:59,18.13,91.02,3.87,0,0,0,0,0
1/26/2018 5:34,20.2,82.02,3.84,0,0,0,0,0
1/26/2018 5:48,20.85,80.44,3.85,0,0,0,0,0
1/26/2018 6:03,22.32,74.53,3.85,0,0,0,0,0
1/26/2018 6:18,23.53,68.7,3.86,0,0,0,0,0
1/26/2018 6:33,24.37,65.31,3.86,0,0,0,0,0
1/26/2018 6:47,25.89,60.03,3.87,0,0,0,0,0
1/26/2018 7:02,26.92,55.01,3.87,0,0,0,0,0
1/26/2018 7:17,27.42,54.03,3.88,0,0,0,0,0
1/26/2018 7:32,28.22,52.48,3.88,0,0,0,0,0
1/26/2018 8:01,28.94,50.58,3.88,0,0,0,0,0
1/26/2018 8:16,29.1,49.78,3.88,0,0,0,0,0
1/26/2018 8:31,29.01,49.08,3.87,0,0,0,0,0
1/26/2018 8:45,29.8,46.84,3.89,0,0,0,0,0
1/26/2018 9:00,29.52,48.33,3.89,0,0,0,0,0
1/26/2018 9:15,30.71,46.41,3.88,0,0,0,0,0
1/26/2018 9:30,30.54,44.32,3.88,0,0,0,0,0
1/26/2018 9:59,30.69,42.33,3.88,0,0,0,0,0
1/26/2018 10:14,29.45,44.5,3.88,0,0,0,0,0
1/26/2018 10:29,32.22,32.71,3.89,0,0,0,0,0
1/26/2018 10:44,32.78,31.11,3.91,0,0,0,0,0
1/26/2018 11:13,31.7,33.59,3.89,0,0,0,0,0
1/26/2018 11:28,33.12,32,3.89,0,0,0,0,0
1/26/2018 12:12,31.2,36.58,3.89,0,0,0,0,0
1/26/2018 12:27,32.4,35.61,3.9,0,0,0,0,0
1/26/2018 12:41,29.29,41.33,3.89,0,0,0,0,0
1/26/2018 12:56,27.16,46.62,3.91,0,0,0,0,0
1/26/2018 13:11,24.2,67.73,3.89,0,0,0,0,0
1/26/2018 13:25,21.89,79.42,3.89,0,0,0,0,0
1/26/2018 13:40,21.02,82.86,3.89,0,0,0,0,0
1/26/2018 13:54,21.17,82.87,3.89,0,0,0,0,0
1/26/2018 14:09,21.52,79.73,3.89,0,0,0,0,0
1/26/2018 14:24,21.62,81.69,3.89,0,0,0,0,0
1/26/2018 14:39,21.21,81.37,3.89,0,0,0,0,0
1/26/2018 14:53,21.09,82.32,3.88,0,0,0,0,0
1/26/2018 15:08,20.44,82.12,3.88,0,0,0,0,0
1/26/2018 15:23,20.64,82.21,3.88,0,0,0,0,0
1/26/2018 15:37,20.71,84.1,3.88,0,0,0,0,0
1/26/2018 15:52,20.74,84.11,3.88,0,0,0,0,0
1/26/2018 16:07,20.4,87.74,3.88,0,0,0,0,0
1/26/2018 16:21,20.18,87.71,3.88,0,0,0,0,0
1/26/2018 16:36,19.99,88.7,3.88,0,0,0,0,0
1/26/2018 16:51,19.88,88.57,3.88,0,0,0,0,0
1/26/2018 17:06,19.93,86.95,3.88,0,0,0,0,0
1/26/2018 17:20,20.02,85.92,3.87,0,0,0,0,0
1/26/2018 17:35,20.15,81.7,3.87,0,0,0,0,0
1/26/2018 17:50,19.76,85.91,3.87,0,0,0,0,0
1/26/2018 18:04,19.3,88.74,3.87,0,0,0,0,0
1/26/2018 18:34,19.03,88.15,3.87,0,0,0,0,0
1/26/2018 18:48,19.13,86.25,3.86,0,0,0,0,0
1/26/2018 19:03,19.38,87.25,3.86,0,0,0,0,0
1/26/2018 19:18,19.51,85.01,3.86,0,0,0,0,0
1/26/2018 19:47,19.64,83.5,3.86,0,0,0,0,0
1/26/2018 20:02,19.44,84.34,3.86,0,0,0,0,0
1/26/2018 20:17,19.56,83.59,3.86,0,0,0,0,0
1/26/2018 20:32,19.14,85.01,3.86,0,0,0,0,0
1/26/2018 20:46,18.98,85.11,3.86,0,0,0,0,0
1/26/2018 21:01,18.64,88.68,3.86,0,0,0,0,0
1/26/2018 21:16,18.26,89.48,3.86,0,0,0,0,0
1/26/2018 21:30,17.94,90.8,3.86,0,0,0,0,0
1/26/2018 21:45,17.96,91.75,3.86,0,0,0,0,0
1/26/2018 22:00,17.94,91.03,3.86,0,0,0,0,0
1/26/2018 22:14,17.98,91.86,3.86,0,0,0,0,0
