terminal id,3b17a818-7ced-4761-abae-541053c323c2,,,,,,,
1/19/2018 20:05,23.68,101.29,3.32,0,0,0,0,0
1/19/2018 20:20,23.65,101.32,3.31,0,0,0,0,0
1/19/2018 20:35,23.6,101.31,3.29,0,0,0,0,0
1/19/2018 20:49,23.58,101.34,3.27,0,0,0,0,0
1/19/2018 21:04,23.52,101.33,3.26,0,0,0,0,0
1/19/2018 21:19,23.48,101.36,3.24,0,0,0,0,0
1/19/2018 21:33,23.44,101.35,3.23,0,0,0,0,0
1/19/2018 21:48,23.4,101.38,3.2,0,0,0,0,0
1/19/2018 22:03,23.35,101.36,3.18,0,0,0,0,0
1/19/2018 22:17,23.32,101.4,3.15,0,0,0,0,0
1/19/2018 22:32,23.26,101.38,3.12,0,0,0,0,0
1/19/2018 22:47,23.2,101.36,3.09,0,0,0,0,0
1/19/2018 23:01,23.14,101.39,3.04,0,0,0,0,0
1/19/2018 23:16,23.09,101.37,3,0,0,0,0,0
1/19/2018 23:31,23.03,101.36,2.96,0,0,0,0,0
1/19/2018 23:46,22.96,101.36,2.9,0,0,0,0,0
1/20/2018 0:00,22.89,101.32,2.85,0,0,0,0,0
1/20/2018 0:15,22.82,101.3,2.8,0,0,0,0,0
1/20/2018 0:30,22.74,101.27,2.75,0,0,0,0,0
1/20/2018 0:45,22.68,101.26,2.7,0,0,0,0,0
1/20/2018 1:00,22.6,101.23,2.66,0,0,0,0,0
1/20/2018 1:14,22.53,101.21,2.62,0,0,0,0,0
1/20/2018 1:29,22.44,101.19,2.57,0,0,0,0,0
1/20/2018 1:44,22.36,101.16,2.54,0,0,0,0,0
1/20/2018 1:59,22.28,101.14,2.49,0,0,0,0,0
1/20/2018 2:14,22.18,101.13,2.44,0,0,0,0,0
1/20/2018 2:29,22.05,101.09,2.4,0,0,0,0,0
1/20/2018 2:43,21.91,101.07,2.36,0,0,0,0,0
1/20/2018 2:57,21.76,101.03,2.33,0,0,0,0,0
1/22/2018 6:13,21.66,96.74,3.85,0,0,0,0,0
1/22/2018 6:28,21.63,97.17,3.84,0,0,0,0,0
1/22/2018 6:43,21.6,98.88,3.84,0,0,0,0,0
1/22/2018 6:57,21.58,101.11,3.84,0,0,0,0,0
1/22/2018 7:12,21.56,101.15,3.84,0,0,0,0,0
1/22/2018 7:27,21.56,101.24,3.84,0,0,0,0,0
1/22/2018 7:41,21.59,101.33,3.84,0,0,0,0,0
1/22/2018 7:56,21.61,101.41,3.84,0,0,0,0,0
1/22/2018 8:11,21.66,101.51,3.84,0,0,0,0,0
1/22/2018 8:25,21.7,101.61,3.84,0,0,0,0,0
1/22/2018 8:40,21.78,101.71,3.84,0,0,0,0,0
1/22/2018 8:55,21.86,101.78,3.84,0,0,0,0,0
1/22/2018 9:10,21.96,101.84,3.84,0,0,0,0,0
1/22/2018 9:24,22.04,101.87,3.84,0,0,0,0,0
1/22/2018 9:39,22.13,101.9,3.84,0,0,0,0,0
1/22/2018 9:55,22.23,101.87,3.92,0,0,0,0,0
1/22/2018 10:09,22.32,101.88,3.9,0,0,0,0,0
1/22/2018 10:24,22.42,101.86,3.89,0,0,0,0,0
1/22/2018 10:39,22.52,101.85,3.89,0,0,0,0,0
1/22/2018 10:53,22.64,101.83,3.88,0,0,0,0,0
1/22/2018 11:08,22.75,101.82,3.87,0,0,0,0,0
1/22/2018 11:23,22.85,101.81,3.86,0,0,0,0,0
1/22/2018 11:38,22.95,101.8,3.86,0,0,0,0,0
1/22/2018 11:52,23.07,101.79,3.86,0,0,0,0,0
1/22/2018 12:07,23.18,101.78,3.86,0,0,0,0,0
1/22/2018 12:22,23.31,101.73,3.85,0,0,0,0,0
1/22/2018 12:36,23.46,101.73,3.85,0,0,0,0,0
1/22/2018 12:51,23.6,101.69,3.84,0,0,0,0,0
1/22/2018 13:06,23.76,101.65,3.84,0,0,0,0,0
1/22/2018 13:20,23.9,101.65,3.84,0,0,0,0,0
1/22/2018 13:35,24.06,101.63,3.84,0,0,0,0,0
1/22/2018 13:49,24.19,101.58,3.84,0,0,0,0,0
1/22/2018 14:04,24.31,101.55,3.83,0,0,0,0,0
1/22/2018 14:19,24.42,101.5,3.83,0,0,0,0,0
1/22/2018 14:33,24.54,101.45,3.83,0,0,0,0,0
1/22/2018 14:48,24.62,101.26,3.83,0,0,0,0,0
1/22/2018 15:02,24.7,101.1,3.83,0,0,0,0,0
1/22/2018 15:17,24.74,101.07,3.82,0,0,0,0,0
1/22/2018 15:32,24.76,101.08,3.82,0,0,0,0,0
1/22/2018 15:46,24.77,101.13,3.82,0,0,0,0,0
1/22/2018 16:01,24.77,101.16,3.82,0,0,0,0,0
1/22/2018 16:16,24.73,101.16,3.82,0,0,0,0,0
1/22/2018 16:30,24.71,101.24,3.82,0,0,0,0,0
1/22/2018 16:45,24.67,101.25,3.81,0,0,0,0,0
1/22/2018 17:00,24.62,101.25,3.81,0,0,0,0,0
1/22/2018 17:14,24.59,101.33,3.81,0,0,0,0,0
1/22/2018 17:29,24.53,101.36,3.82,0,0,0,0,0
1/22/2018 17:44,24.48,101.38,3.81,0,0,0,0,0
1/22/2018 17:58,24.42,101.39,3.81,0,0,0,0,0
1/22/2018 18:13,24.37,101.4,3.81,0,0,0,0,0
1/22/2018 18:28,24.31,101.43,3.81,0,0,0,0,0
1/22/2018 18:42,24.26,101.45,3.81,0,0,0,0,0
1/22/2018 18:57,24.2,101.48,3.81,0,0,0,0,0
1/22/2018 19:12,24.14,101.48,3.81,0,0,0,0,0
1/22/2018 19:26,24.1,101.49,3.81,0,0,0,0,0
1/22/2018 19:41,24.04,101.52,3.81,0,0,0,0,0
1/22/2018 19:56,24,101.55,3.81,0,0,0,0,0
1/22/2018 20:10,23.94,101.55,3.81,0,0,0,0,0
1/22/2018 20:25,23.89,101.56,3.81,0,0,0,0,0
1/22/2018 20:40,23.84,101.57,3.81,0,0,0,0,0
1/22/2018 20:54,23.79,101.57,3.81,0,0,0,0,0
1/22/2018 21:09,23.73,101.6,3.81,0,0,0,0,0
1/22/2018 21:24,23.7,101.63,3.8,0,0,0,0,0
1/22/2018 21:38,23.64,101.62,3.8,0,0,0,0,0
1/22/2018 21:53,23.6,101.65,3.8,0,0,0,0,0
1/22/2018 22:08,23.55,101.63,3.8,0,0,0,0,0
1/22/2018 22:22,23.5,101.66,3.8,0,0,0,0,0
1/22/2018 22:37,23.44,101.67,3.8,0,0,0,0,0
1/22/2018 22:52,23.4,101.67,3.8,0,0,0,0,0
1/22/2018 23:06,23.36,101.71,3.8,0,0,0,0,0
1/22/2018 23:21,23.3,101.69,3.8,0,0,0,0,0
1/22/2018 23:36,23.26,101.68,3.8,0,0,0,0,0
1/22/2018 23:50,23.2,101.7,3.8,0,0,0,0,0
1/23/2018 0:05,23.15,101.73,3.8,0,0,0,0,0
1/23/2018 0:20,23.1,101.72,3.8,0,0,0,0,0
1/23/2018 0:34,23.06,101.74,3.8,0,0,0,0,0
1/23/2018 0:49,23,101.77,3.8,0,0,0,0,0
1/23/2018 1:03,22.95,101.76,3.8,0,0,0,0,0
1/23/2018 1:18,22.9,101.78,3.8,0,0,0,0,0
1/23/2018 1:33,22.86,101.77,3.8,0,0,0,0,0
1/23/2018 1:47,22.81,101.8,3.8,0,0,0,0,0
1/23/2018 2:02,22.76,101.79,3.8,0,0,0,0,0
1/23/2018 2:17,22.7,101.81,3.79,0,0,0,0,0
1/23/2018 2:31,22.66,101.8,3.8,0,0,0,0,0
1/23/2018 2:46,22.6,101.83,3.8,0,0,0,0,0
1/23/2018 3:01,22.55,101.81,3.79,0,0,0,0,0
1/23/2018 3:15,22.5,101.84,3.79,0,0,0,0,0
1/23/2018 3:30,22.46,101.84,3.79,0,0,0,0,0
1/23/2018 3:45,22.4,101.85,3.79,0,0,0,0,0
1/23/2018 3:59,22.36,101.88,3.79,0,0,0,0,0
1/23/2018 4:14,22.3,101.87,3.79,0,0,0,0,0
1/23/2018 4:29,22.25,101.89,3.79,0,0,0,0,0
1/23/2018 4:43,22.19,101.88,3.79,0,0,0,0,0
1/23/2018 4:58,22.16,101.88,3.79,0,0,0,0,0
1/23/2018 5:13,22.1,101.89,3.79,0,0,0,0,0
1/23/2018 5:27,22.06,101.88,3.79,0,0,0,0,0
1/23/2018 5:42,22.01,101.91,3.79,0,0,0,0,0
1/23/2018 5:57,21.98,101.9,3.79,0,0,0,0,0
1/23/2018 6:11,21.94,101.89,3.79,0,0,0,0,0
1/23/2018 6:26,21.91,101.92,3.79,0,0,0,0,0
1/23/2018 6:41,21.89,101.91,3.79,0,0,0,0,0
1/23/2018 6:55,21.87,101.91,3.79,0,0,0,0,0
1/23/2018 7:10,21.88,101.91,3.79,0,0,0,0,0
1/23/2018 7:25,21.88,101.91,3.79,0,0,0,0,0
1/23/2018 7:40,21.88,101.91,3.79,0,0,0,0,0
1/23/2018 7:54,21.9,101.89,3.79,0,0,0,0,0
1/23/2018 8:09,21.92,101.88,3.79,0,0,0,0,0
1/23/2018 8:24,21.96,101.89,3.79,0,0,0,0,0
1/23/2018 8:38,22,101.86,3.79,0,0,0,0,0
1/23/2018 8:53,22.08,101.84,3.79,0,0,0,0,0
1/23/2018 9:08,22.15,101.82,3.79,0,0,0,0,0
1/23/2018 9:37,22.38,101.72,3.79,0,0,0,0,0
1/23/2018 9:52,22.5,101.69,3.78,0,0,0,0,0
1/23/2018 10:07,22.64,101.62,3.78,0,0,0,0,0
1/23/2018 10:21,22.77,101.58,3.78,0,0,0,0,0
1/23/2018 10:36,22.91,101.54,3.78,0,0,0,0,0
1/23/2018 10:50,23.04,101.45,3.78,0,0,0,0,0
1/23/2018 11:05,23.19,101.4,3.78,0,0,0,0,0
1/23/2018 11:20,23.31,101.35,3.78,0,0,0,0,0
1/23/2018 11:35,23.42,101.34,3.78,0,0,0,0,0
1/23/2018 12:04,23.64,101.23,3.78,0,0,0,0,0
1/23/2018 12:19,23.77,101.2,3.78,0,0,0,0,0
1/23/2018 12:34,23.89,101.13,3.78,0,0,0,0,0
1/23/2018 12:48,24.03,101.09,3.78,0,0,0,0,0
1/23/2018 13:03,24.19,101.04,3.78,0,0,0,0,0
1/23/2018 13:17,24.32,100.96,3.78,0,0,0,0,0
1/23/2018 13:32,24.48,100.91,3.77,0,0,0,0,0
1/23/2018 13:46,24.61,100.91,3.77,0,0,0,0,0
1/23/2018 14:45,24.95,100.87,3.77,0,0,0,0,0
1/23/2018 15:00,24.98,100.93,3.77,0,0,0,0,0
1/23/2018 15:14,25,100.97,3.77,0,0,0,0,0
1/23/2018 15:29,25,101.02,3.77,0,0,0,0,0
1/23/2018 15:44,24.98,101.05,3.76,0,0,0,0,0
1/23/2018 15:58,24.96,101.11,3.76,0,0,0,0,0
1/23/2018 16:13,24.93,101.15,3.76,0,0,0,0,0
1/23/2018 16:28,24.89,101.2,3.76,0,0,0,0,0
1/23/2018 16:42,24.84,101.23,3.76,0,0,0,0,0
1/23/2018 16:57,24.8,101.26,3.76,0,0,0,0,0
1/23/2018 17:12,24.74,101.29,3.76,0,0,0,0,0
1/23/2018 17:26,24.67,101.35,3.76,0,0,0,0,0
1/23/2018 17:41,24.62,101.38,3.76,0,0,0,0,0
1/23/2018 17:56,24.56,101.4,3.75,0,0,0,0,0
1/23/2018 18:10,24.5,101.43,3.75,0,0,0,0,0
1/23/2018 18:25,24.43,101.46,3.75,0,0,0,0,0
1/23/2018 18:40,24.35,101.48,3.75,0,0,0,0,0
1/23/2018 18:54,24.3,101.5,3.75,0,0,0,0,0
1/23/2018 19:09,24.24,101.53,3.75,0,0,0,0,0
1/23/2018 19:24,24.15,101.53,3.75,0,0,0,0,0
1/23/2018 19:38,24.1,101.56,3.74,0,0,0,0,0
1/23/2018 19:53,24.04,101.55,3.74,0,0,0,0,0
1/23/2018 20:07,23.97,101.58,3.74,0,0,0,0,0
1/23/2018 20:22,23.9,101.61,3.74,0,0,0,0,0
1/23/2018 20:37,23.86,101.63,3.74,0,0,0,0,0
1/23/2018 20:51,23.79,101.66,3.74,0,0,0,0,0
1/23/2018 21:06,23.73,101.66,3.74,0,0,0,0,0
1/23/2018 21:21,23.67,101.67,3.73,0,0,0,0,0
1/23/2018 21:35,23.62,101.7,3.73,0,0,0,0,0
1/23/2018 21:50,23.56,101.68,3.73,0,0,0,0,0
1/23/2018 22:05,23.5,101.73,3.73,0,0,0,0,0
1/23/2018 22:19,23.45,101.73,3.73,0,0,0,0,0
1/23/2018 22:34,23.39,101.72,3.73,0,0,0,0,0
1/23/2018 22:49,23.34,101.74,3.72,0,0,0,0,0
1/23/2018 23:03,23.28,101.77,3.72,0,0,0,0,0
1/23/2018 23:18,23.22,101.77,3.72,0,0,0,0,0
1/23/2018 23:33,23.17,101.78,3.72,0,0,0,0,0
1/23/2018 23:47,23.11,101.8,3.72,0,0,0,0,0
1/24/2018 0:02,23.06,101.79,3.72,0,0,0,0,0
1/24/2018 0:17,23,101.81,3.72,0,0,0,0,0
1/24/2018 0:31,22.94,101.8,3.71,0,0,0,0,0
1/24/2018 0:46,22.9,101.83,3.71,0,0,0,0,0
1/24/2018 1:01,22.85,101.83,3.71,0,0,0,0,0
1/24/2018 1:15,22.8,101.84,3.71,0,0,0,0,0
1/24/2018 1:30,22.74,101.83,3.71,0,0,0,0,0
1/24/2018 1:45,22.7,101.85,3.71,0,0,0,0,0
1/24/2018 1:59,22.64,101.83,3.71,0,0,0,0,0
1/24/2018 2:14,22.61,101.83,3.7,0,0,0,0,0
1/24/2018 2:29,22.56,101.85,3.7,0,0,0,0,0
1/24/2018 2:43,22.51,101.88,3.7,0,0,0,0,0
1/24/2018 2:58,22.46,101.87,3.7,0,0,0,0,0
1/24/2018 3:13,22.43,101.88,3.7,0,0,0,0,0
1/24/2018 3:27,22.37,101.88,3.69,0,0,0,0,0
1/24/2018 3:42,22.33,101.89,3.69,0,0,0,0,0
1/24/2018 3:56,22.29,101.9,3.69,0,0,0,0,0
1/24/2018 4:11,22.25,101.89,3.69,0,0,0,0,0
1/24/2018 4:26,22.2,101.92,3.69,0,0,0,0,0
1/24/2018 4:40,22.15,101.9,3.69,0,0,0,0,0
1/24/2018 4:55,22.09,101.93,3.69,0,0,0,0,0
1/24/2018 5:10,22.06,101.92,3.69,0,0,0,0,0
1/24/2018 5:25,22.02,101.95,3.68,0,0,0,0,0
1/24/2018 5:39,21.98,101.93,3.68,0,0,0,0,0
1/24/2018 5:54,21.92,101.95,3.68,0,0,0,0,0
1/24/2018 6:09,21.89,101.96,3.68,0,0,0,0,0
1/24/2018 6:23,21.86,101.94,3.68,0,0,0,0,0
1/24/2018 6:38,21.82,101.93,3.68,0,0,0,0,0
1/24/2018 6:53,21.78,101.95,3.67,0,0,0,0,0
1/24/2018 7:07,21.78,101.92,3.67,0,0,0,0,0
1/24/2018 7:22,21.76,101.94,3.67,0,0,0,0,0
1/24/2018 7:37,21.77,101.94,3.67,0,0,0,0,0
1/24/2018 7:51,21.76,101.92,3.66,0,0,0,0,0
1/24/2018 8:06,21.78,101.92,3.66,0,0,0,0,0
1/24/2018 8:21,21.8,101.93,3.66,0,0,0,0,0
1/24/2018 8:36,21.83,101.9,3.66,0,0,0,0,0
1/24/2018 8:50,21.86,101.91,3.66,0,0,0,0,0
1/24/2018 9:05,21.9,101.88,3.66,0,0,0,0,0
1/24/2018 9:20,21.97,101.89,3.66,0,0,0,0,0
1/24/2018 9:34,22.04,101.87,3.66,0,0,0,0,0
1/24/2018 9:49,22.12,101.82,3.65,0,0,0,0,0
1/24/2018 10:04,22.24,101.8,3.65,0,0,0,0,0
1/24/2018 10:18,22.33,101.75,3.65,0,0,0,0,0
1/24/2018 10:33,22.45,101.7,3.65,0,0,0,0,0
1/24/2018 10:48,22.58,101.65,3.65,0,0,0,0,0
1/24/2018 11:02,22.72,101.61,3.65,0,0,0,0,0
1/24/2018 11:17,22.84,101.55,3.65,0,0,0,0,0
1/24/2018 11:32,22.96,101.51,3.64,0,0,0,0,0
1/24/2018 11:47,23.09,101.46,3.64,0,0,0,0,0
1/24/2018 12:01,23.21,101.41,3.64,0,0,0,0,0
1/24/2018 12:16,23.35,101.35,3.63,0,0,0,0,0
1/24/2018 12:31,23.51,101.28,3.63,0,0,0,0,0
1/24/2018 12:45,23.67,101.21,3.63,0,0,0,0,0
1/24/2018 13:00,23.86,101.12,3.63,0,0,0,0,0
1/24/2018 13:15,24.04,101.05,3.63,0,0,0,0,0
1/24/2018 13:29,24.22,100.97,3.63,0,0,0,0,0
1/24/2018 13:59,24.52,100.86,3.62,0,0,0,0,0
1/24/2018 14:13,24.65,100.83,3.62,0,0,0,0,0
1/24/2018 14:28,24.76,100.86,3.62,0,0,0,0,0
1/24/2018 14:42,24.84,100.86,3.62,0,0,0,0,0
1/24/2018 14:57,24.92,100.86,3.62,0,0,0,0,0
1/24/2018 15:12,24.97,100.92,3.61,0,0,0,0,0
1/24/2018 15:26,25,100.93,3.61,0,0,0,0,0
1/24/2018 15:41,25.02,100.94,3.61,0,0,0,0,0
1/24/2018 15:56,25.05,100.99,3.61,0,0,0,0,0
1/24/2018 16:10,25.06,101.03,3.61,0,0,0,0,0
1/24/2018 16:25,25.05,101.07,3.61,0,0,0,0,0
1/24/2018 16:40,25.02,101.11,3.6,0,0,0,0,0
1/24/2018 16:54,25.01,101.13,3.6,0,0,0,0,0
1/24/2018 17:09,24.98,101.18,3.6,0,0,0,0,0
1/24/2018 17:24,24.94,101.22,3.6,0,0,0,0,0
1/24/2018 17:38,24.92,101.2,3.6,0,0,0,0,0
1/24/2018 17:53,24.85,101.26,3.6,0,0,0,0,0
1/24/2018 18:08,24.81,101.31,3.6,0,0,0,0,0
1/24/2018 18:22,24.76,101.33,3.6,0,0,0,0,0
1/24/2018 18:37,24.7,101.36,3.6,0,0,0,0,0
1/24/2018 18:52,24.66,101.39,3.6,0,0,0,0,0
1/24/2018 19:06,24.6,101.42,3.6,0,0,0,0,0
1/24/2018 19:21,24.54,101.44,3.6,0,0,0,0,0
1/24/2018 19:35,24.48,101.47,3.59,0,0,0,0,0
1/24/2018 19:50,24.41,101.5,3.59,0,0,0,0,0
1/24/2018 20:05,24.37,101.5,3.59,0,0,0,0,0
1/24/2018 20:19,24.3,101.55,3.59,0,0,0,0,0
1/24/2018 20:34,24.24,101.57,3.59,0,0,0,0,0
1/24/2018 20:49,24.18,101.58,3.59,0,0,0,0,0
1/24/2018 21:03,24.12,101.58,3.59,0,0,0,0,0
1/24/2018 21:18,24.07,101.61,3.59,0,0,0,0,0
1/24/2018 21:33,24.02,101.59,3.58,0,0,0,0,0
1/24/2018 21:47,23.96,101.62,3.58,0,0,0,0,0
1/24/2018 22:02,23.9,101.64,3.58,0,0,0,0,0
1/24/2018 22:17,23.84,101.67,3.58,0,0,0,0,0
1/24/2018 22:31,23.79,101.68,3.58,0,0,0,0,0
1/24/2018 22:46,23.73,101.66,3.58,0,0,0,0,0
1/24/2018 23:01,23.68,101.71,3.57,0,0,0,0,0
1/24/2018 23:15,23.61,101.73,3.57,0,0,0,0,0
1/24/2018 23:30,23.56,101.72,3.57,0,0,0,0,0
1/24/2018 23:45,23.51,101.75,3.57,0,0,0,0,0
1/24/2018 23:59,23.44,101.77,3.57,0,0,0,0,0
1/25/2018 0:14,23.39,101.77,3.56,0,0,0,0,0
1/25/2018 0:29,23.32,101.78,3.56,0,0,0,0,0
1/25/2018 0:43,23.25,101.8,3.56,0,0,0,0,0
1/25/2018 0:58,23.18,101.83,3.56,0,0,0,0,0
1/25/2018 1:13,23.12,101.83,3.55,0,0,0,0,0
1/25/2018 1:27,23.07,101.83,3.54,0,0,0,0,0
1/25/2018 1:42,23.01,101.86,3.54,0,0,0,0,0
1/25/2018 1:57,22.96,101.84,3.53,0,0,0,0,0
1/25/2018 2:11,22.9,101.87,3.52,0,0,0,0,0
1/25/2018 2:26,22.84,101.85,3.52,0,0,0,0,0
1/25/2018 2:41,22.78,101.88,3.51,0,0,0,0,0
1/25/2018 2:55,22.74,101.87,3.5,0,0,0,0,0
1/25/2018 3:10,22.69,101.89,3.5,0,0,0,0,0
1/25/2018 3:24,22.64,101.92,3.49,0,0,0,0,0
1/25/2018 3:39,22.58,101.9,3.48,0,0,0,0,0
1/25/2018 3:54,22.54,101.93,3.47,0,0,0,0,0
1/25/2018 4:08,22.48,101.92,3.46,0,0,0,0,0
1/25/2018 4:23,22.44,101.9,3.45,0,0,0,0,0
1/25/2018 4:38,22.39,101.93,3.45,0,0,0,0,0
1/25/2018 4:52,22.33,101.94,3.44,0,0,0,0,0
1/25/2018 5:07,22.28,101.95,3.43,0,0,0,0,0
1/25/2018 5:22,22.25,101.93,3.42,0,0,0,0,0
1/25/2018 5:37,22.22,101.94,3.41,0,0,0,0,0
1/25/2018 5:51,22.16,101.95,3.4,0,0,0,0,0
1/25/2018 6:06,22.12,101.94,3.39,0,0,0,0,0
1/25/2018 6:21,22.09,101.95,3.37,0,0,0,0,0
1/25/2018 6:35,22.06,101.96,3.36,0,0,0,0,0
1/25/2018 6:50,22.05,101.96,3.35,0,0,0,0,0
1/25/2018 7:05,22.04,101.92,3.34,0,0,0,0,0
1/25/2018 7:20,22.03,101.92,3.33,0,0,0,0,0
1/25/2018 7:34,22.05,101.92,3.31,0,0,0,0,0
1/25/2018 7:49,22.07,101.92,3.29,0,0,0,0,0
1/25/2018 8:04,22.08,101.89,3.27,0,0,0,0,0
1/25/2018 8:18,22.12,101.9,3.26,0,0,0,0,0
1/25/2018 8:33,22.2,101.87,3.24,0,0,0,0,0
1/25/2018 8:48,22.25,101.85,3.22,0,0,0,0,0
1/25/2018 9:03,22.32,101.83,3.2,0,0,0,0,0
1/25/2018 9:17,22.42,101.79,3.18,0,0,0,0,0
1/25/2018 9:32,22.52,101.76,3.15,0,0,0,0,0
1/25/2018 9:47,22.62,101.7,3.12,0,0,0,0,0
1/25/2018 10:01,22.74,101.63,3.09,0,0,0,0,0
1/25/2018 10:16,22.85,101.56,3.03,0,0,0,0,0
1/25/2018 10:31,22.96,101.5,2.99,0,0,0,0,0
1/25/2018 10:45,23.06,101.41,2.95,0,0,0,0,0
1/25/2018 11:00,23.17,101.36,2.89,0,0,0,0,0
1/25/2018 11:15,23.28,101.26,2.83,0,0,0,0,0
1/25/2018 11:30,23.37,101.15,2.76,0,0,0,0,0
1/25/2018 11:44,23.46,101.1,2.7,0,0,0,0,0
1/25/2018 11:59,23.54,100.98,2.65,0,0,0,0,0
1/25/2018 12:14,23.59,100.94,2.59,0,0,0,0,0
1/25/2018 12:29,23.65,100.89,2.55,0,0,0,0,0
1/25/2018 12:44,23.67,100.86,2.5,0,0,0,0,0
1/25/2018 12:59,23.71,100.86,2.47,0,0,0,0,0
1/25/2018 13:14,23.71,100.86,2.44,0,0,0,0,0
1/25/2018 13:29,23.67,100.85,2.4,0,0,0,0,0
1/25/2018 13:43,23.55,100.78,2.34,0,0,0,0,0
1/25/2018 13:58,23.48,100.74,2.29,0,0,0,0,0
1/29/2018 7:33,21.81,51.51,3.82,0,0,0,0,0
1/29/2018 7:47,20.68,52.91,3.83,0,0,0,0,0
1/29/2018 8:02,20.72,57.36,3.82,0,0,0,0,0
1/29/2018 8:17,20.75,71.98,3.82,0,0,0,0,0
1/29/2018 8:32,20.81,96.73,3.82,0,0,0,0,0
1/29/2018 8:46,20.86,101.86,3.82,0,0,0,0,0
1/29/2018 9:01,20.94,101.91,3.82,0,0,0,0,0
1/29/2018 9:16,21.04,101.97,3.81,0,0,0,0,0
1/29/2018 9:30,21.12,102.04,3.81,0,0,0,0,0
1/29/2018 9:45,21.21,102.09,3.81,0,0,0,0,0
1/29/2018 10:00,21.33,102.13,3.81,0,0,0,0,0
1/29/2018 10:14,21.43,102.15,3.81,0,0,0,0,0
1/29/2018 10:29,21.56,102.15,3.81,0,0,0,0,0
1/29/2018 10:44,21.67,102.18,3.81,0,0,0,0,0
1/29/2018 10:59,21.79,102.16,3.81,0,0,0,0,0
1/29/2018 11:13,21.92,102.17,3.81,0,0,0,0,0
1/29/2018 11:28,22.05,102.14,3.81,0,0,0,0,0
1/29/2018 11:42,22.19,102.13,3.81,0,0,0,0,0
1/29/2018 11:57,22.36,102.13,3.81,0,0,0,0,0
1/29/2018 12:12,22.49,102.13,3.81,0,0,0,0,0
1/29/2018 12:26,22.63,102.13,3.8,0,0,0,0,0
1/29/2018 12:41,22.76,102.1,3.8,0,0,0,0,0
1/29/2018 12:56,22.88,102.11,3.8,0,0,0,0,0
1/29/2018 13:10,22.98,102.1,3.8,0,0,0,0,0
1/29/2018 13:25,23.06,102.1,3.8,0,0,0,0,0
1/29/2018 13:40,23.13,102.1,3.8,0,0,0,0,0
1/29/2018 13:54,23.18,102.12,3.8,0,0,0,0,0
